time,value
12.084000,-0.855538
12.085000,0.615468
12.086000,0.275414
12.087000,0.213904
12.088000,-1.674113
12.089000,-1.799244
12.090000,-0.884322
12.091000,-1.507933
12.092000,-2.957660
12.093000,-3.327272
12.094000,-1.397770
12.095000,-0.750892
12.096000,0.291444
12.097000,0.831782
12.098000,3.155222
12.099000,3.542942
12.100000,2.798025
12.101000,1.983666
12.102000,2.070127
12.103000,2.869699
12.104000,1.466495
12.105000,1.625454
12.106000,1.490243
12.107000,1.507839
12.108000,0.902052
12.109000,1.293084
12.110000,2.343768
12.111000,2.238826
12.112000,0.006313
12.113000,-0.934473
12.114000,0.975604
12.115000,-0.413632
12.116000,-1.588130
12.117000,-1.857577
12.118000,-2.252936
12.119000,-1.789770
12.120000,-0.969281
12.121000,-0.362498
12.122000,-0.768997
12.123000,-1.146393
12.124000,-1.240032
12.125000,0.253113
12.126000,-0.244430
12.127000,0.171373
12.128000,0.013582
12.129000,-0.532249
12.130000,0.392541
12.131000,-0.285999
12.132000,0.008459
12.133000,0.650428
12.134000,0.955376
12.135000,1.090535
12.136000,0.929312
12.137000,0.860513
12.138000,0.665412
12.139000,0.023860
12.140000,-0.578246
12.141000,-0.475621
12.142000,-0.214229
12.143000,0.087511
12.144000,0.657627
12.145000,-0.612330
12.146000,-0.133092
12.147000,0.208653
12.148000,0.495751
12.149000,0.821626
12.150000,-0.085430
12.151000,0.145454
12.152000,0.349451
12.153000,-1.412578
12.154000,0.283380
12.155000,-0.659753
12.156000,-0.297586
12.157000,-2.349180
12.158000,-0.796444
12.159000,-1.235299
12.160000,-1.403327
12.161000,-2.110309
12.162000,-2.182775
12.163000,-1.620767
12.164000,0.258799
12.165000,1.084543
12.166000,1.713591
12.167000,0.175121
12.168000,0.367305
12.169000,-0.133095
12.170000,-1.212040
12.171000,-1.611247
12.172000,-1.268973
12.173000,-1.389188
12.174000,-0.800955
12.175000,-1.889357
12.176000,0.873245
12.177000,0.920176
12.178000,0.254411
12.179000,-0.118894
12.180000,-1.536025
12.181000,-2.766373
12.182000,-2.403178
12.183000,-1.709120
12.184000,-2.656193
12.185000,-3.023704
12.186000,-2.295095
12.187000,-2.896038
12.188000,-1.417392
12.189000,-0.832336
12.190000,-1.108563
12.191000,-0.740701
12.192000,-1.437997
12.193000,-1.988188
12.194000,-0.129375
12.195000,1.563667
12.196000,0.818951
12.197000,0.666626
12.198000,0.108961
12.199000,1.216984
12.200000,2.919153
12.201000,1.743699
12.202000,0.154281
12.203000,1.030380
12.204000,1.530291
12.205000,2.506434
12.206000,2.220661
12.207000,-0.285813
12.208000,-1.416572
12.209000,0.689987
12.210000,0.494984
12.211000,-0.474932
12.212000,-2.281564
12.213000,-1.345178
12.214000,-1.011162
12.215000,-2.040862
12.216000,-2.568227
12.217000,-2.851516
12.218000,-1.830354
12.219000,0.231370
12.220000,-0.164350
12.221000,1.503058
12.222000,1.187892
12.223000,0.130245
12.224000,1.488117
12.225000,1.667067
12.226000,2.677765
12.227000,2.519048
12.228000,4.440864
12.229000,3.827664
12.230000,3.576598
12.231000,2.141664
12.232000,2.669218
12.233000,2.000800
12.234000,2.302937
12.235000,3.287667
12.236000,2.692971
12.237000,2.849389
12.238000,3.691242
12.239000,1.965086
12.240000,1.715538
12.241000,-0.253461
12.242000,-0.345214
12.243000,0.663733
12.244000,-1.304992
12.245000,-1.896561
12.246000,-2.777867
12.247000,-1.375486
12.248000,-0.600694
12.249000,0.684766
12.250000,1.501071
12.251000,0.664045
12.252000,0.383866
12.253000,-0.070019
12.254000,1.388994
12.255000,1.649442
12.256000,2.292727
12.257000,2.567752
12.258000,1.560093
12.259000,0.338219
12.260000,0.768019
12.261000,2.088960
12.262000,2.002187
12.263000,0.415206
12.264000,0.897175
12.265000,0.197496
12.266000,-1.593720
12.267000,0.338233
12.268000,-0.552627
12.269000,0.848469
12.270000,2.057634
12.271000,2.053968
12.272000,0.791234
12.273000,1.811963
12.274000,0.642171
12.275000,0.468041
12.276000,0.132566
12.277000,-0.277950
12.278000,0.020852
12.279000,-1.665252
12.280000,-2.015083
12.281000,-2.515145
12.282000,-1.464092
12.283000,-0.465118
12.284000,-0.571781
12.285000,0.159921
12.286000,0.061032
12.287000,-0.241797
12.288000,0.131258
12.289000,0.318392
12.290000,-0.805812
12.291000,0.291911
12.292000,-1.199299
12.293000,-2.268685
12.294000,-2.840659
12.295000,-2.294101
12.296000,-0.268795
12.297000,1.072573
12.298000,-0.056736
12.299000,-0.151937
12.300000,-1.360261
12.301000,-1.782442
12.302000,0.503248
12.303000,0.198983
12.304000,1.339067
12.305000,1.883538
12.306000,0.826133
12.307000,-0.196923
12.308000,-0.199680
12.309000,-0.297263
12.310000,0.652884
12.311000,0.245900
12.312000,1.079945
12.313000,0.195923
12.314000,0.184135
12.315000,-0.845887
12.316000,-2.378876
12.317000,-2.816950
12.318000,-1.749028
12.319000,-0.033963
12.320000,-0.169304
12.321000,0.324719
12.322000,-0.068294
12.323000,-0.525674
12.324000,0.689494
12.325000,1.851318
12.326000,2.893110
12.327000,3.154420
12.328000,2.207230
12.329000,1.176944
12.330000,-0.720517
12.331000,1.357618
12.332000,-0.402413
12.333000,-0.283496
12.334000,-1.827778
12.335000,-0.391240
12.336000,0.070669
12.337000,1.375327
12.338000,1.312222
12.339000,1.749130
12.340000,1.751713
12.341000,2.671256
12.342000,2.489473
12.343000,2.982275
12.344000,4.405513
12.345000,2.720499
12.346000,1.443028
12.347000,2.399248
12.348000,2.167649
12.349000,2.006882
12.350000,2.265225
12.351000,2.051477
12.352000,0.053934
12.353000,0.301749
12.354000,-0.852222
12.355000,-0.139560
12.356000,0.356632
12.357000,0.608709
12.358000,0.365642
12.359000,2.389585
12.360000,4.158406
12.361000,1.537636
12.362000,0.756345
12.363000,2.326256
12.364000,2.873377
12.365000,2.032011
12.366000,2.840056
12.367000,1.495953
12.368000,0.490463
12.369000,0.406481
12.370000,0.822679
12.371000,1.105777
12.372000,1.157798
12.373000,1.085647
12.374000,0.697177
12.375000,0.164781
12.376000,0.134926
12.377000,0.440522
12.378000,-0.445850
12.379000,-1.721212
12.380000,-1.287255
12.381000,-0.851193
12.382000,-1.028005
12.383000,-1.356872
12.384000,-0.915236
12.385000,-0.780187
12.386000,-0.690119
12.387000,1.413867
12.388000,-0.698507
12.389000,-1.838635
12.390000,-1.638346
12.391000,-0.601751
12.392000,-1.179016
12.393000,-2.129959
12.394000,-1.879754
12.395000,-1.683867
12.396000,-3.063750
12.397000,-2.029115
12.398000,-1.776755
12.399000,-0.912066
12.400000,-0.280953
12.401000,-2.472187
12.402000,-2.013656
12.403000,-1.720758
12.404000,-1.840935
12.405000,-1.193362
12.406000,-1.291857
12.407000,-1.739104
12.408000,-1.636293
12.409000,-2.134351
12.410000,-1.611340
12.411000,-1.847821
12.412000,-1.787112
12.413000,-2.918670
12.414000,-3.469453
12.415000,-2.412245
12.416000,-0.669250
12.417000,-0.533903
12.418000,1.244049
12.419000,1.559667
12.420000,0.996744
12.421000,2.324229
12.422000,1.058779
12.423000,1.210081
12.424000,1.170403
12.425000,-1.459751
12.426000,-1.444982
12.427000,0.581700
12.428000,-0.019173
12.429000,-0.532149
12.430000,0.112877
12.431000,-2.148325
12.432000,-0.937859
12.433000,-1.149101
12.434000,-1.971690
12.435000,-0.674775
12.436000,-0.110090
12.437000,1.399251
12.438000,1.493567
12.439000,1.351734
12.440000,1.313997
12.441000,0.910158
12.442000,-0.230227
12.443000,0.485846
12.444000,0.262516
12.445000,1.075364
12.446000,0.189248
12.447000,-0.691164
12.448000,-0.452271
12.449000,-0.309991
12.450000,-0.037189
12.451000,-0.162125
12.452000,1.010333
12.453000,-0.975858
12.454000,-1.342306
12.455000,-0.982898
12.456000,-0.695398
12.457000,-0.821662
12.458000,-1.626962
12.459000,-4.082740
12.460000,-2.469973
12.461000,-1.804979
12.462000,-0.530650
12.463000,-2.438321
12.464000,-2.941220
12.465000,-2.547230
12.466000,-3.552330
12.467000,-3.213405
12.468000,-1.690251
12.469000,-2.179343
12.470000,-0.507763
12.471000,-1.212084
12.472000,-0.196228
12.473000,-0.965949
12.474000,0.588792
12.475000,0.814970
12.476000,1.094783
12.477000,-0.100052
12.478000,-0.758335
12.479000,-0.197862
12.480000,0.428460
12.481000,-0.631132
12.482000,0.772050
12.483000,0.787750
12.484000,1.150367
12.485000,1.264419
12.486000,-0.329532
12.487000,1.271888
12.488000,2.493748
12.489000,1.685776
12.490000,3.321602
12.491000,2.820975
12.492000,2.455072
12.493000,1.769146
12.494000,1.250770
12.495000,2.926662
12.496000,3.190894
12.497000,2.695217
12.498000,1.682070
12.499000,0.883128
12.500000,0.501451
12.501000,-0.615825
12.502000,-0.274300
12.503000,1.272051
12.504000,2.266308
12.505000,-0.106898
12.506000,0.026011
12.507000,-2.175091
12.508000,-0.889706
12.509000,-0.770628
12.510000,1.457297
12.511000,1.602167
12.512000,0.338109
12.513000,-1.125290
12.514000,-0.834066
12.515000,-0.378430
12.516000,-0.725959
12.517000,-0.778144
12.518000,-1.372597
12.519000,-0.905148
12.520000,-1.177121
12.521000,-1.481366
12.522000,-2.357248
12.523000,-0.177802
12.524000,-1.017200
12.525000,-0.089769
12.526000,-0.314219
12.527000,0.072464
12.528000,0.006042
12.529000,-0.495878
12.530000,-0.596392
12.531000,-1.488427
12.532000,0.537278
12.533000,0.135619
12.534000,0.732599
12.535000,1.300722
12.536000,1.542643
12.537000,1.741460
12.538000,0.176974
12.539000,-1.557828
12.540000,-3.089081
12.541000,-3.479640
12.542000,-2.313518
12.543000,0.789134
12.544000,2.505368
12.545000,3.419402
12.546000,1.635858
12.547000,2.347686
12.548000,2.007637
12.549000,0.236735
12.550000,1.897500
12.551000,0.969148
12.552000,2.553937
12.553000,2.680850
12.554000,1.620993
12.555000,-0.087760
12.556000,0.226238
12.557000,1.405670
12.558000,1.238566
12.559000,2.016468
12.560000,1.606609
12.561000,0.813016
12.562000,0.367695
12.563000,0.758649
12.564000,0.155834
12.565000,-0.406904
12.566000,-1.807428
12.567000,-1.270670
12.568000,-1.470218
12.569000,-2.511789
12.570000,-2.434746
12.571000,-1.889001
12.572000,-1.146827
12.573000,-0.299273
12.574000,-0.088361
12.575000,-0.898814
12.576000,-0.322591
12.577000,-1.047709
12.578000,-1.442236
12.579000,-1.850722
12.580000,-1.955659
12.581000,-0.699851
12.582000,-0.061483
12.583000,0.597292
12.584000,1.643884
12.585000,0.206404
12.586000,0.186505
12.587000,0.006340
12.588000,0.328694
12.589000,0.571490
12.590000,-1.072439
12.591000,0.380359
12.592000,-0.228604
12.593000,0.007515
12.594000,0.428566
12.595000,0.319307
12.596000,-0.877935
12.597000,-0.567260
12.598000,-0.486506
12.599000,-0.433783
12.600000,-0.576855
12.601000,0.212579
12.602000,1.787924
12.603000,3.201904
12.604000,3.319423
12.605000,3.329387
12.606000,1.122630
12.607000,1.034461
12.608000,1.294893
12.609000,-1.042004
12.610000,1.078041
12.611000,0.779019
12.612000,-0.240062
12.613000,-1.226323
12.614000,-0.732629
12.615000,-0.169473
12.616000,1.200813
12.617000,0.085674
12.618000,0.015718
12.619000,-0.159109
12.620000,-0.565805
12.621000,-1.200464
12.622000,0.997109
12.623000,1.674984
12.624000,1.438997
12.625000,1.573884
12.626000,2.228388
12.627000,1.083791
12.628000,-0.062481
12.629000,-0.322807
12.630000,0.683411
12.631000,2.773488
12.632000,2.014195
12.633000,0.499021
12.634000,0.673501
12.635000,0.423370
12.636000,1.551477
12.637000,1.351488
12.638000,1.582849
12.639000,0.859163
12.640000,0.900849
12.641000,-0.536884
12.642000,-0.737790
12.643000,-1.324918
12.644000,-0.825834
12.645000,-0.909008
12.646000,-1.974521
12.647000,-1.123945
12.648000,-0.513908
12.649000,0.549698
12.650000,0.213797
12.651000,-0.349861
12.652000,-1.072434
12.653000,-0.470323
12.654000,0.026502
12.655000,-0.486373
12.656000,-0.563838
12.657000,-0.139391
12.658000,-0.139007
12.659000,-0.055068
12.660000,1.367881
12.661000,-0.176293
12.662000,-0.473430
12.663000,1.124812
12.664000,1.169822
12.665000,0.096625
12.666000,0.383055
12.667000,0.620954
12.668000,1.458880
12.669000,1.981565
12.670000,0.910112
12.671000,0.848473
12.672000,1.255275
12.673000,0.219478
12.674000,0.231717
12.675000,-1.478876
12.676000,-1.021554
12.677000,-0.614247
12.678000,-0.923674
12.679000,0.123344
12.680000,1.127187
12.681000,-0.057104
12.682000,1.050452
12.683000,0.900901
12.684000,-0.064464
12.685000,1.218523
12.686000,1.075060
12.687000,-0.161533
12.688000,-0.797874
12.689000,-0.532155
12.690000,0.012403
12.691000,1.053362
12.692000,1.242242
12.693000,-0.197102
12.694000,-0.728269
12.695000,1.654121
12.696000,3.253756
12.697000,2.856303
12.698000,3.041117
12.699000,2.875951
12.700000,3.654509
12.701000,3.612211
12.702000,3.097383
12.703000,3.819417
12.704000,3.480212
12.705000,2.397202
12.706000,2.694050
12.707000,2.894088
12.708000,1.870862
12.709000,2.779168
12.710000,2.837762
12.711000,2.241836
12.712000,2.216169
12.713000,2.960230
12.714000,2.493505
12.715000,1.713662
12.716000,0.524196
12.717000,-1.817895
12.718000,-2.069785
12.719000,-2.176682
12.720000,0.114626
12.721000,-1.511651
12.722000,-1.445140
12.723000,-2.623439
12.724000,-2.597739
12.725000,0.504528
12.726000,-1.419209
12.727000,-1.410640
12.728000,-2.793524
12.729000,-1.907556
12.730000,-0.544678
12.731000,-2.092512
12.732000,-0.769974
12.733000,0.731714
12.734000,1.577049
12.735000,1.572723
12.736000,-0.117368
12.737000,1.602447
12.738000,1.030734
12.739000,0.295894
12.740000,1.064285
12.741000,0.648044
12.742000,-0.281576
12.743000,-0.585013
12.744000,-0.604207
12.745000,0.886157
12.746000,0.925299
12.747000,1.880870
12.748000,1.028538
12.749000,-0.082150
12.750000,0.971253
12.751000,0.518400
12.752000,0.296235
12.753000,1.268895
12.754000,0.152167
12.755000,0.485966
12.756000,0.252030
12.757000,0.582173
12.758000,1.183986
12.759000,2.974138
12.760000,0.620739
12.761000,-0.065232
12.762000,0.072066
12.763000,-0.112147
12.764000,-0.641424
12.765000,-2.366161
12.766000,-2.526944
12.767000,-1.711133
12.768000,-0.494397
12.769000,-0.505664
12.770000,-0.044682
12.771000,-0.032779
12.772000,0.365285
12.773000,-0.955216
12.774000,-0.225045
12.775000,-0.746099
12.776000,-1.107415
12.777000,-0.966696
12.778000,-0.961424
12.779000,-1.383766
12.780000,0.001983
12.781000,0.263707
12.782000,-0.348474
12.783000,-0.730613
12.784000,-0.556293
12.785000,-0.830920
12.786000,-1.521198
12.787000,-1.152303
12.788000,-0.958068
12.789000,-0.914155
12.790000,0.639709
12.791000,0.485563
12.792000,-0.529097
12.793000,0.023829
12.794000,-1.215622
12.795000,0.357133
12.796000,0.059829
12.797000,-0.670068
12.798000,-0.847417
12.799000,-0.292895
12.800000,-2.425925
12.801000,-2.063997
12.802000,-1.226198
12.803000,0.307543
12.804000,-1.184260
12.805000,-2.940383
12.806000,-2.596488
12.807000,-1.679442
12.808000,-1.977128
12.809000,-1.613482
12.810000,-1.047071
12.811000,-0.065691
12.812000,0.788815
12.813000,-0.420553
12.814000,-1.035269
12.815000,-2.305306
12.816000,-0.561583
12.817000,-1.215573
12.818000,-1.286892
12.819000,-1.596667
12.820000,-0.264637
12.821000,-1.151568
12.822000,0.591885
12.823000,-0.996569
12.824000,-2.546309
12.825000,-2.744306
12.826000,-0.148433
12.827000,-2.024044
12.828000,-1.223119
12.829000,-1.032791
12.830000,-0.804913
12.831000,1.139210
12.832000,0.325437
12.833000,0.695654
12.834000,0.567929
12.835000,-0.069959
12.836000,-0.694935
12.837000,-0.244336
12.838000,-0.562660
12.839000,-0.801233
12.840000,-1.637968
12.841000,-1.949463
12.842000,-1.063722
12.843000,-1.395869
12.844000,-0.603539
12.845000,0.319693
12.846000,0.842720
12.847000,1.835066
12.848000,2.455560
12.849000,2.849824
12.850000,2.016974
12.851000,-0.509445
12.852000,-1.701050
12.853000,-1.543995
12.854000,-0.781542
12.855000,0.355154
12.856000,-0.370225
12.857000,0.396332
12.858000,0.351484
12.859000,0.464909
12.860000,0.966165
12.861000,1.677739
12.862000,0.669096
12.863000,0.187019
12.864000,1.966976
12.865000,-0.194668
12.866000,1.265820
12.867000,0.474287
12.868000,0.690760
12.869000,1.564619
12.870000,3.121163
12.871000,2.379220
12.872000,3.811700
12.873000,1.832030
12.874000,0.143022
12.875000,0.172823
12.876000,-1.343781
12.877000,-1.709499
12.878000,-1.995599
12.879000,-1.090772
12.880000,-0.695299
12.881000,-0.780776
12.882000,0.065774
12.883000,-0.183796
12.884000,1.598936
12.885000,1.343117
12.886000,2.532530
12.887000,2.295523
12.888000,2.373878
12.889000,-1.235576
12.890000,-1.549572
12.891000,-1.022397
12.892000,-1.376047
12.893000,-0.677037
12.894000,-2.164717
12.895000,-2.380313
12.896000,-3.373447
12.897000,-2.736098
12.898000,-1.394066
12.899000,0.390206
12.900000,1.726493
12.901000,2.219290
12.902000,2.101197
12.903000,0.270577
12.904000,2.179360
12.905000,2.470630
12.906000,2.222829
12.907000,1.951437
12.908000,2.859044
12.909000,1.082920
12.910000,0.463691
12.911000,-1.871266
12.912000,-2.693191
12.913000,-0.273656
12.914000,-0.060641
12.915000,-0.887547
12.916000,-0.672682
12.917000,0.480989
12.918000,0.549052
12.919000,1.281435
12.920000,-0.189917
12.921000,0.972313
12.922000,2.592843
12.923000,0.685848
12.924000,1.210164
12.925000,1.863897
12.926000,1.907610
12.927000,1.670005
12.928000,0.066908
12.929000,-0.232164
12.930000,-0.050189
12.931000,2.485874
12.932000,0.798188
12.933000,1.852594
12.934000,2.051990
12.935000,-0.205043
12.936000,0.564716
12.937000,0.164871
12.938000,1.380649
12.939000,1.039706
12.940000,1.861877
12.941000,0.447897
12.942000,0.590797
12.943000,0.767606
12.944000,-0.042969
12.945000,-0.264060
12.946000,-0.574803
12.947000,0.557455
12.948000,0.242948
12.949000,0.235373
12.950000,1.298998
12.951000,1.572312
12.952000,1.428613
12.953000,0.200534
12.954000,0.109165
12.955000,0.615038
12.956000,2.222902
12.957000,-0.525917
12.958000,-0.809823
12.959000,-1.194492
12.960000,-1.726578
12.961000,-3.102823
12.962000,-1.561503
12.963000,-0.540975
12.964000,0.203685
12.965000,-0.063912
12.966000,-0.577929
12.967000,-1.426889
12.968000,-0.726553
12.969000,-1.443542
12.970000,-0.469246
12.971000,-1.441957
12.972000,0.380843
12.973000,0.204424
12.974000,-0.273063
12.975000,-0.738923
12.976000,0.606004
12.977000,0.899369
12.978000,2.763635
12.979000,3.298904
12.980000,1.782377
12.981000,1.340712
12.982000,1.230331
12.983000,1.178720
12.984000,2.287403
12.985000,1.505450
12.986000,0.356994
12.987000,0.927360
12.988000,1.252946
12.989000,0.413756
12.990000,-1.470216
12.991000,0.834228
12.992000,2.080359
12.993000,0.825268
12.994000,0.519256
12.995000,0.387485
12.996000,0.920390
12.997000,0.454049
12.998000,-0.047871
12.999000,-0.155509
13.000000,-1.053419
13.001000,0.109540
13.002000,0.705190
13.003000,-0.424225
13.004000,-0.001625
13.005000,-0.640868
13.006000,-0.373630
13.007000,-2.297040
13.008000,-2.076771
13.009000,-0.354553
13.010000,-1.349791
13.011000,-1.435721
13.012000,0.109743
13.013000,1.796421
13.014000,2.203198
13.015000,3.318192
13.016000,3.826043
13.017000,1.352334
13.018000,1.644406
13.019000,1.554636
13.020000,0.209436
13.021000,-1.536050
13.022000,-0.401197
13.023000,-0.438112
13.024000,-0.214913
13.025000,0.455409
13.026000,2.078301
13.027000,1.022198
13.028000,0.461919
13.029000,0.049740
13.030000,-0.621733
13.031000,1.355920
13.032000,2.064003
13.033000,2.304213
13.034000,2.422430
13.035000,1.834522
13.036000,-0.838495
13.037000,1.485452
13.038000,0.892269
13.039000,1.580272
13.040000,2.293577
13.041000,1.715835
13.042000,3.535250
13.043000,3.949783
13.044000,2.477062
13.045000,2.917985
13.046000,3.543409
13.047000,2.839821
13.048000,2.958101
13.049000,2.216070
13.050000,1.341581
13.051000,1.245443
13.052000,1.171490
13.053000,0.726172
13.054000,-1.477135
13.055000,0.416551
13.056000,1.661314
13.057000,0.528346
13.058000,0.157329
13.059000,-0.831346
13.060000,-2.208436
13.061000,-2.763669
13.062000,-2.072778
13.063000,-1.245971
13.064000,-1.922867
13.065000,-1.793804
13.066000,-1.130023
13.067000,-1.518863
13.068000,-0.693463
13.069000,-1.484360
13.070000,0.864266
13.071000,0.103122
13.072000,-0.217742
13.073000,-1.219528
13.074000,-3.004732
13.075000,-1.991582
13.076000,-2.808872
13.077000,-2.011137
13.078000,-2.168800
13.079000,-0.506401
13.080000,-0.433987
13.081000,-1.879613
13.082000,-1.368379
13.083000,1.413986
13.084000,0.938846
13.085000,0.252150
13.086000,0.826871
13.087000,0.061703
13.088000,0.120228
13.089000,0.292219
13.090000,-0.772827
13.091000,0.221071
13.092000,1.294022
13.093000,0.271151
13.094000,0.976089
13.095000,1.640244
13.096000,1.301635
13.097000,2.538975
13.098000,3.674168
13.099000,2.374088
13.100000,2.369462
13.101000,2.427194
13.102000,2.838742
13.103000,2.809455
13.104000,3.200607
13.105000,2.904288
13.106000,4.696208
13.107000,3.796722
13.108000,2.141583
13.109000,2.599199
13.110000,1.820889
13.111000,0.977542
13.112000,0.786527
13.113000,1.048285
13.114000,0.217824
13.115000,0.954552
13.116000,0.319522
13.117000,1.090104
13.118000,0.940014
13.119000,1.175102
13.120000,-0.185257
13.121000,-1.713746
13.122000,-0.839962
13.123000,1.362878
13.124000,0.397718
13.125000,2.165560
13.126000,2.236701
13.127000,1.361737
13.128000,0.804856
13.129000,1.148006
13.130000,2.480154
13.131000,2.528084
13.132000,2.042279
13.133000,2.061980
13.134000,0.676287
13.135000,-0.069269
13.136000,0.304409
13.137000,0.485591
13.138000,0.384193
13.139000,0.530616
13.140000,0.260530
13.141000,-0.882903
13.142000,-1.586008
13.143000,-0.631951
13.144000,1.181410
13.145000,1.409632
13.146000,0.249183
13.147000,1.255785
13.148000,1.079085
13.149000,1.617869
13.150000,1.417855
13.151000,2.240424
13.152000,2.615828
13.153000,0.845024
13.154000,1.545517
13.155000,1.377799
13.156000,1.010037
13.157000,1.478628
13.158000,1.676762
13.159000,0.778310
13.160000,1.077118
13.161000,-0.594187
13.162000,0.433255
13.163000,0.785450
13.164000,1.143171
13.165000,0.464856
13.166000,3.484726
13.167000,3.880153
13.168000,2.936673
13.169000,2.962716
13.170000,2.938589
13.171000,2.784091
13.172000,-1.053947
13.173000,-0.528924
13.174000,0.624401
13.175000,0.033388
13.176000,-1.479156
13.177000,-1.686589
13.178000,-1.211876
13.179000,0.812078
13.180000,0.881754
13.181000,0.160106
13.182000,1.220220
13.183000,0.701158
13.184000,-0.782279
13.185000,-1.370278
13.186000,-0.444048
13.187000,-1.166412
13.188000,0.086679
13.189000,1.945399
13.190000,2.986123
13.191000,1.924346
13.192000,0.347008
13.193000,-1.895619
13.194000,-1.906337
13.195000,-3.580643
13.196000,-2.473916
13.197000,-0.404820
13.198000,0.042226
13.199000,-0.458348
13.200000,0.928928
13.201000,0.187730
13.202000,-0.185541
13.203000,-0.285521
13.204000,-1.073767
13.205000,-0.892123
13.206000,0.383519
13.207000,0.353514
13.208000,-1.065115
13.209000,-0.697994
13.210000,-0.094592
13.211000,-0.419280
13.212000,-0.462937
13.213000,0.829553
13.214000,0.375258
13.215000,0.648141
13.216000,0.766690
13.217000,-0.954998
13.218000,-1.905573
13.219000,-1.639898
13.220000,-0.649470
13.221000,1.197041
13.222000,-0.610415
13.223000,-1.943450
13.224000,-1.633322
13.225000,-0.712350
13.226000,-1.496324
13.227000,-0.836067
13.228000,0.200669
13.229000,0.975249
13.230000,3.018811
13.231000,1.807799
13.232000,-0.915347
13.233000,-1.430037
13.234000,-0.134368
13.235000,1.028669
13.236000,-0.806160
13.237000,0.843670
13.238000,-0.909935
13.239000,-1.078026
13.240000,-0.332280
13.241000,-0.654900
13.242000,-0.003379
13.243000,-0.426776
13.244000,-0.165311
13.245000,-1.437069
13.246000,0.434050
13.247000,0.202718
13.248000,-0.152979
13.249000,0.373896
13.250000,-1.015421
13.251000,-0.998394
13.252000,-2.021537
13.253000,-2.381600
13.254000,-1.971673
13.255000,-1.089168
13.256000,-1.385061
13.257000,-1.407106
13.258000,-0.392586
13.259000,-0.591205
13.260000,-1.207939
13.261000,-0.538760
13.262000,-0.408532
13.263000,-0.431008
13.264000,0.812249
13.265000,0.210431
13.266000,0.842647
13.267000,-1.552228
13.268000,-1.542212
13.269000,-1.178243
13.270000,-1.095573
13.271000,-1.608269
13.272000,-2.815174
13.273000,-2.851782
13.274000,-2.798828
13.275000,-2.042693
13.276000,-0.633483
13.277000,-1.600290
13.278000,-0.964350
13.279000,-1.362221
13.280000,-0.408158
13.281000,0.667953
13.282000,1.200484
13.283000,1.486935
13.284000,-1.030508
13.285000,-1.324640
13.286000,-0.164266
13.287000,1.673828
13.288000,2.217059
13.289000,2.355662
13.290000,1.976860
13.291000,1.132287
13.292000,2.421199
13.293000,2.462571
13.294000,1.768085
13.295000,1.713691
13.296000,1.638426
13.297000,1.728779
13.298000,2.137043
13.299000,0.503656
13.300000,-0.789554
13.301000,0.564547
13.302000,-0.290565
13.303000,-0.452727
13.304000,0.045078
13.305000,0.058381
13.306000,0.192190
13.307000,-0.431853
13.308000,1.334426
13.309000,1.771314
13.310000,1.459124
13.311000,3.618977
13.312000,2.274611
13.313000,2.327162
13.314000,2.052639
13.315000,2.022491
13.316000,1.916874
13.317000,4.300048
13.318000,3.828647
13.319000,3.528278
13.320000,1.961804
13.321000,1.148342
13.322000,1.418163
13.323000,0.845209
13.324000,1.337351
13.325000,0.892748
13.326000,0.066389
13.327000,-1.618297
13.328000,0.009898
13.329000,-0.303059
13.330000,-0.464960
13.331000,0.487616
13.332000,-0.205515
13.333000,1.491056
13.334000,1.627960
13.335000,2.504864
13.336000,2.927625
13.337000,3.132397
13.338000,2.033397
13.339000,0.566413
13.340000,1.425639
13.341000,-0.406666
13.342000,-1.609248
13.343000,-1.531921
13.344000,-1.494848
13.345000,-2.425852
13.346000,-2.125478
13.347000,-1.809308
13.348000,-1.819882
13.349000,-1.278026
13.350000,-3.357988
13.351000,-1.804566
13.352000,0.329630
13.353000,0.082278
13.354000,0.144325
13.355000,-0.188710
13.356000,0.358935
13.357000,1.124071
13.358000,-0.238077
13.359000,-0.668605
13.360000,-1.421544
13.361000,0.244274
13.362000,0.190490
13.363000,-0.150107
13.364000,0.530171
13.365000,0.046188
13.366000,-0.604190
13.367000,-2.059787
13.368000,-0.375315
13.369000,0.100593
13.370000,-0.382650
13.371000,1.978208
13.372000,2.167757
13.373000,1.006661
13.374000,2.717487
13.375000,2.015346
13.376000,1.256236
13.377000,0.962693
13.378000,1.202582
13.379000,0.564439
13.380000,2.259321
13.381000,1.561913
13.382000,0.866694
13.383000,-0.404830
13.384000,-0.204831
13.385000,-2.157597
13.386000,-2.746823
13.387000,-1.844600
13.388000,-1.319853
13.389000,-0.776297
13.390000,-0.709895
13.391000,-1.279822
13.392000,-4.118028
13.393000,-3.247583
13.394000,-4.467397
13.395000,-4.796037
13.396000,-3.484692
13.397000,-2.354817
13.398000,-1.327584
13.399000,-1.675275
13.400000,-1.640012
13.401000,-1.193572
13.402000,-0.863936
13.403000,-0.685647
13.404000,-1.564785
13.405000,-1.841639
13.406000,-1.106784
13.407000,-0.234036
13.408000,0.046636
13.409000,0.276089
13.410000,2.259602
13.411000,3.188772
13.412000,2.103817
13.413000,3.617369
13.414000,3.755668
13.415000,4.685254
13.416000,4.433121
13.417000,2.849509
13.418000,2.905099
13.419000,1.901589
13.420000,2.346440
13.421000,0.396976
