time,value
13.540000,-3.082562
13.541000,0.401430
13.542000,-0.643872
13.543000,1.111145
13.544000,0.390193
13.545000,1.124096
13.546000,-1.083597
13.547000,1.038386
13.548000,2.105856
13.549000,0.764158
13.550000,0.790349
13.551000,0.169598
13.552000,-0.524669
13.553000,0.761192
13.554000,-1.506083
13.555000,-0.417755
13.556000,-1.771057
13.557000,-0.703656
13.558000,0.642045
13.559000,0.505393
13.560000,0.050914
13.561000,0.170401
13.562000,-1.885865
13.563000,-0.372562
13.564000,-0.681352
13.565000,-0.659060
13.566000,0.599579
13.567000,-0.860507
13.568000,-0.604681
13.569000,-2.087069
13.570000,-0.294123
13.571000,-1.087838
13.572000,0.079203
13.573000,-0.951108
13.574000,0.104542
13.575000,-0.144686
13.576000,1.672042
13.577000,0.497218
13.578000,-1.839638
13.579000,-1.264889
13.580000,0.055208
13.581000,-0.929848
13.582000,-2.968368
13.583000,1.349546
13.584000,0.720224
13.585000,0.520977
13.586000,-0.607323
13.587000,0.427677
13.588000,-0.704360
13.589000,0.204857
13.590000,-0.920583
13.591000,1.516288
13.592000,-1.570237
13.593000,1.232284
13.594000,0.038916
13.595000,-0.489467
13.596000,0.167003
13.597000,0.733348
13.598000,1.366747
13.599000,0.313143
13.600000,-0.890696
13.601000,0.055630
13.602000,1.816793
13.603000,1.347678
13.604000,0.908763
13.605000,0.795687
13.606000,0.699450
13.607000,1.158755
13.608000,-0.456629
13.609000,-1.355086
13.610000,0.069004
13.611000,-0.817582
13.612000,-1.055021
13.613000,-0.720279
13.614000,2.485314
13.615000,0.136125
13.616000,0.361908
13.617000,-1.222363
13.618000,-1.843753
13.619000,-0.819053
13.620000,1.438196
13.621000,0.334275
13.622000,0.598595
13.623000,0.738566
13.624000,-0.591349
13.625000,1.387966
13.626000,-0.632808
13.627000,1.406232
13.628000,0.442302
13.629000,-1.789045
13.630000,-0.748009
13.631000,-1.784939
13.632000,1.163282
13.633000,-0.024735
13.634000,-2.228342
13.635000,0.375747
13.636000,-0.537164
13.637000,-1.483806
13.638000,1.677966
13.639000,0.107286
13.640000,-0.293431
13.641000,-0.399425
13.642000,-1.513279
13.643000,-1.304549
13.644000,1.284917
13.645000,-0.473883
13.646000,0.022068
13.647000,-2.044330
13.648000,-1.318092
13.649000,0.609813
13.650000,0.377712
13.651000,1.753375
13.652000,1.342956
13.653000,-0.230711
13.654000,0.472954
13.655000,-0.316603
13.656000,2.054810
13.657000,1.149015
13.658000,0.169685
13.659000,0.200395
13.660000,1.444850
13.661000,0.579578
13.662000,1.558628
13.663000,-2.193648
13.664000,0.461228
13.665000,-0.515435
13.666000,1.756378
13.667000,1.546399
13.668000,0.032836
13.669000,1.535631
13.670000,1.783115
13.671000,0.074407
13.672000,2.471934
13.673000,-0.031341
13.674000,-0.214521
13.675000,0.865873
13.676000,-0.353791
13.677000,0.085340
13.678000,1.409434
13.679000,0.019219
13.680000,-1.695018
13.681000,0.367319
13.682000,-0.696294
13.683000,0.865271
13.684000,0.696190
13.685000,1.471400
13.686000,0.907532
13.687000,1.090244
13.688000,-0.669097
13.689000,0.803986
13.690000,1.968451
13.691000,-0.688650
13.692000,1.799738
13.693000,-0.549350
13.694000,-0.851971
13.695000,0.296200
13.696000,0.715910
13.697000,0.911750
13.698000,-0.961762
13.699000,0.434540
13.700000,-0.685555
13.701000,-1.488922
13.702000,-0.928736
13.703000,-0.750900
13.704000,0.521595
13.705000,1.152214
13.706000,-1.473207
13.707000,0.351961
13.708000,-1.176698
13.709000,0.629085
13.710000,-0.622731
13.711000,-1.051329
13.712000,0.799665
13.713000,-0.586923
13.714000,-0.315964
13.715000,-2.219989
13.716000,0.946551
13.717000,0.820909
13.718000,0.005458
13.719000,-1.527581
13.720000,1.209369
13.721000,-0.666263
13.722000,-0.453353
13.723000,2.312044
13.724000,-0.703636
13.725000,0.742210
13.726000,0.562092
13.727000,0.390172
13.728000,0.282001
13.729000,0.376389
13.730000,0.271941
13.731000,-0.051918
13.732000,1.511283
13.733000,-1.312661
13.734000,1.021458
13.735000,0.822342
13.736000,0.698399
13.737000,1.116979
13.738000,-0.092599
13.739000,-1.868974
13.740000,-0.072293
13.741000,-0.991194
13.742000,-0.731859
13.743000,-1.242420
13.744000,-0.477345
13.745000,-0.596624
13.746000,-2.377570
13.747000,0.700222
13.748000,2.220322
13.749000,0.606237
13.750000,-0.202924
13.751000,-0.054746
13.752000,-0.420986
13.753000,0.090042
13.754000,-0.037008
13.755000,-0.841048
13.756000,1.682888
13.757000,-1.487154
13.758000,0.718332
13.759000,-0.101198
13.760000,1.900832
13.761000,0.340865
13.762000,-0.359906
13.763000,-0.247707
13.764000,0.039907
13.765000,-1.142791
13.766000,-0.766870
13.767000,-1.784944
13.768000,-0.922977
13.769000,0.093906
13.770000,0.300175
13.771000,-1.979330
13.772000,-0.137212
13.773000,0.563410
13.774000,-0.162912
13.775000,-0.633789
13.776000,-0.412161
13.777000,-0.540763
13.778000,-0.636731
13.779000,0.173824
13.780000,2.307688
13.781000,-0.743700
13.782000,-0.318143
13.783000,-0.051698
13.784000,-0.687354
13.785000,1.098236
13.786000,-2.370885
13.787000,-0.531059
13.788000,0.818314
13.789000,-0.294094
13.790000,-0.820839
13.791000,0.440757
13.792000,0.906343
13.793000,0.210635
13.794000,-0.801220
13.795000,0.456203
13.796000,-0.402049
13.797000,0.745187
13.798000,1.483259
13.799000,-2.605577
13.800000,0.111067
13.801000,-1.735734
13.802000,2.441789
13.803000,-0.468125
13.804000,0.746373
13.805000,-0.035317
13.806000,-0.803085
13.807000,-0.922053
13.808000,1.585679
13.809000,0.955938
13.810000,1.943584
13.811000,0.055453
13.812000,0.287920
13.813000,-0.267192
13.814000,-0.287082
13.815000,-1.041887
13.816000,0.084010
13.817000,-0.789247
13.818000,0.441909
13.819000,0.170010
13.820000,0.287682
13.821000,1.675130
13.822000,-0.037718
13.823000,0.756727
13.824000,2.051509
13.825000,1.306617
13.826000,1.153170
13.827000,-0.306688
13.828000,0.229643
13.829000,-1.318276
13.830000,0.498914
13.831000,0.274460
13.832000,0.023385
13.833000,1.027195
13.834000,-1.207775
13.835000,1.634863
13.836000,0.901765
13.837000,-0.070634
13.838000,-0.148730
13.839000,0.480611
13.840000,1.520851
13.841000,0.101608
13.842000,0.144031
13.843000,0.018118
13.844000,1.782024
13.845000,-0.368883
13.846000,-0.029508
13.847000,1.463436
13.848000,0.147011
13.849000,1.137059
13.850000,-0.911280
13.851000,-0.205293
13.852000,1.484434
13.853000,-0.676340
13.854000,-0.151299
13.855000,0.256685
13.856000,-0.989155
13.857000,-0.413810
13.858000,0.112637
13.859000,0.046682
13.860000,1.280352
13.861000,1.541457
13.862000,-0.856085
13.863000,0.111269
13.864000,0.674248
13.865000,1.516347
13.866000,0.718490
13.867000,0.290913
13.868000,0.666543
13.869000,0.673769
13.870000,-0.927714
13.871000,0.192799
13.872000,1.459161
13.873000,-0.207357
13.874000,0.129447
13.875000,-0.242516
13.876000,-2.313859
13.877000,0.020590
13.878000,0.301792
13.879000,-0.512493
13.880000,-1.154637
13.881000,-0.880606
13.882000,0.764188
13.883000,1.972525
13.884000,1.382433
13.885000,-1.344346
13.886000,0.854627
13.887000,-0.663162
13.888000,-0.582267
13.889000,-0.461976
13.890000,0.706067
13.891000,0.959253
13.892000,-0.098031
13.893000,-0.081071
13.894000,0.464264
13.895000,0.567995
13.896000,1.176226
13.897000,-1.284372
13.898000,0.020027
13.899000,-1.068024
13.900000,-0.050942
13.901000,-0.226175
13.902000,-0.046749
13.903000,-0.799743
13.904000,-1.487290
13.905000,-2.094438
13.906000,-0.131180
13.907000,-0.431001
13.908000,-0.675938
13.909000,1.322548
13.910000,-0.859438
13.911000,1.416834
13.912000,1.623844
13.913000,-1.950900
13.914000,0.092381
13.915000,-0.399696
13.916000,-2.911804
13.917000,-1.444641
13.918000,0.774936
13.919000,2.019199
13.920000,0.902678
13.921000,0.323632
13.922000,-0.021332
13.923000,1.682663
13.924000,2.148239
13.925000,-0.586843
13.926000,-1.999987
13.927000,-2.098187
13.928000,1.321881
13.929000,-0.047059
13.930000,0.183242
13.931000,-1.790651
13.932000,-0.753189
13.933000,-0.295481
13.934000,0.207838
13.935000,-0.398592
13.936000,-1.037326
13.937000,-0.784567
13.938000,1.208323
13.939000,0.244785
13.940000,0.612157
13.941000,-0.898874
13.942000,-2.953823
13.943000,-0.523104
13.944000,-0.866571
13.945000,0.349012
13.946000,3.285724
13.947000,0.695166
13.948000,2.735960
13.949000,0.568770
13.950000,-0.629886
13.951000,0.347916
13.952000,1.780639
13.953000,1.829563
13.954000,-0.575337
13.955000,0.253184
13.956000,-1.429267
13.957000,0.824669
13.958000,1.553355
13.959000,0.039799
13.960000,-0.667384
13.961000,0.360131
13.962000,0.417459
13.963000,0.081144
13.964000,0.178715
13.965000,-0.173815
13.966000,0.995955
13.967000,0.736227
13.968000,-0.983103
13.969000,-1.010591
13.970000,-0.254374
13.971000,0.736837
13.972000,0.148057
13.973000,-0.643150
13.974000,0.261519
13.975000,-0.330811
13.976000,0.880486
13.977000,0.333058
13.978000,-0.315278
13.979000,0.231519
13.980000,1.315048
13.981000,-0.569630
13.982000,0.402657
13.983000,-0.070460
13.984000,0.426984
13.985000,-0.654565
13.986000,0.110335
13.987000,1.107823
13.988000,-0.937007
13.989000,-1.329405
13.990000,-1.291456
13.991000,-1.170663
13.992000,0.595323
13.993000,-1.405860
13.994000,-0.297895
13.995000,0.618289
13.996000,0.416659
13.997000,-0.385559
13.998000,0.190924
13.999000,0.107145
14.000000,-0.224241
14.001000,-0.210835
14.002000,2.235427
14.003000,0.809311
14.004000,2.480651
14.005000,-0.496963
14.006000,-0.084967
14.007000,-1.332126
14.008000,-0.809567
14.009000,1.901913
14.010000,-0.522034
14.011000,1.919281
14.012000,-1.243362
14.013000,-1.053469
14.014000,-0.341231
14.015000,-0.063750
14.016000,0.923087
14.017000,0.450770
14.018000,-0.416315
14.019000,-0.133316
14.020000,-0.319063
14.021000,-0.914654
14.022000,-0.887963
14.023000,1.027884
14.024000,-1.828165
14.025000,1.617359
14.026000,-0.342994
14.027000,-0.772509
14.028000,0.739759
14.029000,1.485217
14.030000,1.117632
14.031000,0.501852
14.032000,1.086863
14.033000,-1.716498
14.034000,-0.521831
14.035000,-0.911170
14.036000,1.224639
14.037000,-0.383478
14.038000,0.845407
14.039000,0.535857
14.040000,-0.862307
14.041000,-0.586958
14.042000,1.293818
14.043000,-0.775483
14.044000,0.124868
14.045000,-0.782541
14.046000,-0.313952
14.047000,-0.046162
14.048000,-0.782867
14.049000,-0.960447
14.050000,0.286273
14.051000,-0.844737
14.052000,-0.810658
14.053000,-0.939053
14.054000,-0.077908
14.055000,0.943702
14.056000,1.506529
14.057000,-0.725918
14.058000,2.150311
14.059000,-1.004705
14.060000,1.083549
14.061000,-0.721696
14.062000,-0.870923
14.063000,-0.744756
14.064000,-0.052448
14.065000,0.579972
14.066000,0.669868
14.067000,-0.943985
14.068000,-0.989659
14.069000,-0.916639
14.070000,-0.111354
14.071000,-0.210156
14.072000,-0.950175
14.073000,0.269604
14.074000,2.262569
14.075000,-0.504715
14.076000,-0.433512
14.077000,0.559662
14.078000,-0.558816
14.079000,0.668964
14.080000,-0.718543
14.081000,1.832120
14.082000,0.344775
14.083000,-0.620023
14.084000,-0.588692
14.085000,-0.513800
14.086000,1.372750
14.087000,-1.268751
14.088000,-0.667942
14.089000,-0.561661
14.090000,-0.015688
14.091000,-0.271110
14.092000,-1.491228
14.093000,-0.399823
14.094000,-0.099551
14.095000,-0.628098
14.096000,0.686775
14.097000,0.919408
14.098000,-0.078387
14.099000,0.230542
14.100000,-2.161056
14.101000,-0.421103
14.102000,1.004822
14.103000,-0.423437
14.104000,-0.737262
14.105000,2.277689
14.106000,1.819077
14.107000,0.467575
14.108000,1.138911
14.109000,-2.225935
14.110000,-0.787551
14.111000,-0.469958
14.112000,-0.235980
14.113000,-0.489944
14.114000,-2.550026
14.115000,0.386025
14.116000,0.543654
14.117000,1.601899
14.118000,-0.788309
14.119000,-0.870163
14.120000,-2.679984
14.121000,-0.293567
14.122000,0.901112
14.123000,-0.611768
14.124000,2.143445
14.125000,-0.256595
14.126000,0.146992
14.127000,-1.363103
14.128000,0.287220
14.129000,-1.979320
14.130000,0.693698
14.131000,0.724428
14.132000,1.359291
14.133000,-1.019969
14.134000,0.160562
14.135000,0.563817
14.136000,0.442282
14.137000,-0.865299
14.138000,-2.391982
14.139000,0.346960
14.140000,-0.152500
14.141000,-0.566671
14.142000,0.763945
14.143000,-0.044920
14.144000,-1.319195
14.145000,-1.931452
14.146000,-1.128963
14.147000,2.393012
14.148000,0.722777
14.149000,0.188612
14.150000,-0.181661
14.151000,-0.247393
14.152000,1.167196
14.153000,-0.490596
14.154000,0.576920
14.155000,-0.348428
14.156000,1.940157
14.157000,0.742289
14.158000,1.245557
14.159000,-0.584410
14.160000,1.058136
14.161000,-0.312577
14.162000,0.110035
14.163000,1.635048
14.164000,-1.042775
14.165000,0.203248
14.166000,0.438005
14.167000,0.520004
14.168000,-0.450784
14.169000,2.086264
14.170000,-1.294932
14.171000,1.458885
14.172000,1.215066
14.173000,1.900889
14.174000,-1.588227
14.175000,-0.868831
14.176000,1.491943
14.177000,-1.877039
14.178000,-1.606459
14.179000,-0.488308
14.180000,0.191994
14.181000,1.592225
14.182000,-0.185266
14.183000,-0.608239
14.184000,0.311390
14.185000,0.469596
14.186000,0.441240
14.187000,-0.177986
14.188000,-1.955086
14.189000,-0.917616
14.190000,1.420271
14.191000,0.187069
14.192000,-0.322522
14.193000,1.118169
14.194000,-1.130117
14.195000,-0.225348
14.196000,0.137758
14.197000,-0.441378
14.198000,0.100763
14.199000,-0.187694
14.200000,-1.399343
14.201000,0.181478
14.202000,-1.328352
14.203000,0.165615
14.204000,1.374136
14.205000,-0.281023
14.206000,-1.171483
14.207000,-0.126988
14.208000,-0.831971
14.209000,0.594509
14.210000,-0.147989
14.211000,1.709763
14.212000,1.162990
14.213000,-0.153081
14.214000,0.715609
14.215000,-0.393236
14.216000,0.033957
14.217000,-0.361434
14.218000,0.766456
14.219000,1.432988
14.220000,0.798648
14.221000,0.921937
14.222000,0.923033
14.223000,0.551256
14.224000,-1.139286
14.225000,1.700972
14.226000,1.804411
14.227000,-0.233880
14.228000,-0.370698
14.229000,0.612412
14.230000,0.550813
14.231000,-0.201946
14.232000,-1.250026
14.233000,0.305701
14.234000,0.551437
14.235000,0.725821
14.236000,0.349293
14.237000,-0.271115
14.238000,0.994002
14.239000,0.065848
14.240000,-0.464923
14.241000,-0.180653
14.242000,-1.745969
14.243000,-0.182242
14.244000,0.688437
14.245000,0.339783
14.246000,1.520664
14.247000,-0.262975
14.248000,0.487313
14.249000,0.792740
14.250000,2.342857
14.251000,0.144765
14.252000,-1.044187
14.253000,0.847929
14.254000,1.865727
14.255000,-0.322549
14.256000,0.841082
14.257000,1.228728
14.258000,1.017066
14.259000,0.125559
14.260000,-0.698474
14.261000,-0.081280
14.262000,0.458600
14.263000,0.908223
14.264000,0.333945
14.265000,-0.379908
14.266000,0.555380
14.267000,0.860085
14.268000,0.379610
14.269000,-0.836187
14.270000,-0.181406
14.271000,0.947821
14.272000,-1.383018
14.273000,-2.093178
14.274000,1.508083
14.275000,0.511415
14.276000,0.606730
14.277000,-1.076817
14.278000,0.737528
14.279000,0.275249
14.280000,-1.584328
14.281000,1.424283
14.282000,0.158683
14.283000,-0.396084
14.284000,-0.377990
14.285000,-2.015222
14.286000,0.593337
14.287000,0.261857
14.288000,-0.194080
14.289000,1.278485
14.290000,-1.383859
14.291000,-0.596772
14.292000,-0.850008
14.293000,-0.278795
14.294000,0.067470
14.295000,0.430014
14.296000,-0.346973
14.297000,-0.877356
14.298000,1.686007
14.299000,2.411640
14.300000,0.143287
14.301000,-0.756780
14.302000,1.475454
14.303000,-1.446757
14.304000,-0.334773
14.305000,-0.696117
14.306000,-1.159536
14.307000,-0.280024
14.308000,-0.864172
14.309000,0.012654
14.310000,0.027177
14.311000,-0.621332
14.312000,-0.370513
14.313000,-0.230849
14.314000,0.809846
14.315000,-0.148429
14.316000,0.824702
14.317000,0.585813
14.318000,0.571531
14.319000,1.387846
14.320000,-1.119391
14.321000,-0.473183
14.322000,1.763299
14.323000,-0.257317
14.324000,-2.815124
14.325000,-0.202968
14.326000,0.134940
14.327000,-2.617113
14.328000,1.333936
14.329000,-0.713712
14.330000,0.328563
14.331000,-0.225982
14.332000,-1.288351
14.333000,-1.070508
14.334000,-0.935083
14.335000,1.085672
14.336000,-0.147538
14.337000,-0.521866
14.338000,-0.934609
14.339000,1.196150
14.340000,1.464201
14.341000,1.184744
14.342000,0.492437
14.343000,0.289830
14.344000,-1.215938
14.345000,-0.245819
14.346000,-0.683860
14.347000,-1.825512
14.348000,1.057043
14.349000,-0.695830
14.350000,1.195942
14.351000,0.881746
14.352000,0.556718
14.353000,0.612884
14.354000,-0.615314
14.355000,1.857850
14.356000,0.043125
14.357000,0.301932
14.358000,-0.649076
14.359000,-0.931165
14.360000,0.477296
14.361000,0.217513
14.362000,-0.789352
14.363000,-1.438427
14.364000,-1.269923
14.365000,1.196134
14.366000,-0.613254
14.367000,-0.338909
14.368000,1.450340
14.369000,-1.122151
14.370000,-0.726995
14.371000,-0.768767
14.372000,1.618068
14.373000,1.993384
14.374000,0.751563
14.375000,0.783385
14.376000,-0.580355
14.377000,1.947328
14.378000,0.267696
14.379000,0.853110
14.380000,-0.105525
14.381000,-0.268033
14.382000,1.663042
14.383000,0.539724
14.384000,1.451375
14.385000,0.255328
14.386000,-0.848367
14.387000,-0.583343
14.388000,0.102965
14.389000,-0.626500
14.390000,-1.107461
14.391000,1.201417
14.392000,-0.544870
14.393000,0.138193
14.394000,0.296134
14.395000,-0.588153
14.396000,1.450799
14.397000,-1.117142
14.398000,0.261625
14.399000,0.246118
14.400000,-0.054255
14.401000,-1.296913
14.402000,0.870818
14.403000,0.743511
14.404000,-0.675569
14.405000,0.707487
14.406000,0.374908
14.407000,-1.280612
14.408000,-0.853929
14.409000,1.138281
14.410000,0.309416
14.411000,-0.564303
14.412000,-0.858476
14.413000,-0.515394
14.414000,-0.444480
14.415000,-0.845963
14.416000,-1.741764
14.417000,1.140013
14.418000,0.970634
14.419000,-1.273255
14.420000,0.136311
14.421000,-0.902238
14.422000,-0.261567
14.423000,-0.344767
14.424000,-0.427834
14.425000,2.002947
14.426000,-0.440326
14.427000,-0.808264
14.428000,-0.762581
14.429000,1.043777
14.430000,-1.652102
14.431000,-0.762623
14.432000,1.446823
14.433000,0.243986
14.434000,0.191922
14.435000,2.132146
14.436000,0.246348
14.437000,-0.708186
14.438000,-0.282077
14.439000,-1.135432
14.440000,1.255937
14.441000,0.574562
14.442000,1.124414
14.443000,1.212984
14.444000,-0.414211
14.445000,-0.944753
14.446000,-0.051713
14.447000,-0.872761
14.448000,0.164957
14.449000,1.132097
14.450000,-0.168140
14.451000,0.149995
14.452000,-0.093846
14.453000,0.802728
14.454000,-0.667782
14.455000,-2.196446
14.456000,0.470869
14.457000,0.987834
14.458000,0.446374
14.459000,-0.640230
14.460000,-1.135012
14.461000,0.494498
14.462000,0.141479
14.463000,-0.125793
14.464000,1.822463
14.465000,-0.946800
14.466000,1.775037
14.467000,0.031784
14.468000,-1.835570
14.469000,-0.179203
14.470000,0.959496
14.471000,-0.365055
14.472000,-1.474779
14.473000,-0.164515
14.474000,-0.857172
14.475000,0.491814
14.476000,0.773400
14.477000,-1.056270
14.478000,-0.705804
14.479000,0.756642
14.480000,-0.858844
14.481000,-1.082158
14.482000,-1.178691
14.483000,0.352039
14.484000,0.309158
14.485000,-0.684046
14.486000,0.005085
14.487000,1.527132
14.488000,-0.974060
14.489000,-1.951743
14.490000,0.455076
14.491000,-0.110401
14.492000,-0.710025
14.493000,0.652080
14.494000,0.839225
14.495000,-2.208278
14.496000,-0.652598
14.497000,2.317516
14.498000,0.583405
14.499000,0.676104
14.500000,1.172894
14.501000,0.017069
14.502000,0.796684
14.503000,0.718062
14.504000,0.539041
14.505000,-0.322012
14.506000,0.172059
14.507000,-0.588362
14.508000,0.012814
14.509000,-1.168491
14.510000,-0.790624
14.511000,-0.282312
14.512000,-0.943705
14.513000,-0.505017
14.514000,-0.163926
14.515000,0.402262
14.516000,0.949257
14.517000,-0.463784
14.518000,1.335105
14.519000,0.938611
14.520000,0.504094
14.521000,0.153649
14.522000,0.319121
14.523000,1.187051
14.524000,1.223580
14.525000,1.334947
14.526000,0.041327
14.527000,0.554967
14.528000,1.343547
14.529000,-0.623716
14.530000,-0.318417
14.531000,0.016037
14.532000,0.899599
14.533000,0.915172
14.534000,-0.230864
14.535000,-1.508609
14.536000,0.246184
14.537000,-0.918316
14.538000,-1.489936
14.539000,-1.263872
14.540000,0.326381
14.541000,1.361037
14.542000,0.038895
14.543000,0.211381
14.544000,1.182895
14.545000,-1.544455
14.546000,0.520176
14.547000,-0.011590
14.548000,0.566057
14.549000,-0.483484
14.550000,-0.817937
14.551000,0.140509
14.552000,1.649191
14.553000,0.860910
14.554000,-0.507693
14.555000,-1.340972
14.556000,-1.682067
14.557000,1.316099
14.558000,-0.955082
14.559000,-0.325513
14.560000,1.321211
14.561000,-1.613901
14.562000,1.492265
14.563000,-0.253640
14.564000,-1.148583
14.565000,-0.247351
14.566000,-0.722597
14.567000,0.440820
14.568000,-0.648132
14.569000,-1.911642
14.570000,-0.220563
14.571000,-1.356545
14.572000,0.204320
14.573000,-1.187130
14.574000,-0.488013
14.575000,0.182588
14.576000,-0.212459
14.577000,0.250430
14.578000,0.680287
14.579000,-1.157934
14.580000,-0.064398
14.581000,-3.329504
14.582000,0.247333
14.583000,-0.300814
14.584000,-0.983450
14.585000,0.315719
14.586000,1.172698
14.587000,-0.476018
14.588000,-0.944814
14.589000,0.165025
14.590000,-1.335607
14.591000,-0.660381
14.592000,1.222402
14.593000,0.062179
14.594000,-1.879467
14.595000,-1.796992
14.596000,0.162086
14.597000,0.862391
14.598000,-1.617621
14.599000,0.449713
14.600000,1.330344
14.601000,1.887859
14.602000,0.331223
14.603000,0.506803
14.604000,-2.133184
14.605000,2.099753
14.606000,-0.575490
14.607000,-0.933471
14.608000,-0.255206
14.609000,1.511673
14.610000,2.208046
14.611000,0.125409
14.612000,0.998084
14.613000,0.043204
14.614000,-1.037795
14.615000,1.476744
14.616000,-0.622127
14.617000,1.535531
14.618000,1.298541
14.619000,0.614036
14.620000,1.828975
14.621000,2.232346
14.622000,-0.175243
14.623000,-0.808794
14.624000,-1.864270
14.625000,2.244682
14.626000,-0.439682
14.627000,1.135037
14.628000,-0.741255
14.629000,1.538266
14.630000,-0.700118
14.631000,-1.191719
14.632000,-0.208506
14.633000,-0.531776
14.634000,0.596300
14.635000,-0.051395
14.636000,0.627702
14.637000,-0.291021
14.638000,-0.665107
14.639000,-0.583561
14.640000,2.044939
14.641000,0.225171
14.642000,-1.983762
14.643000,-0.520209
14.644000,0.096866
14.645000,1.845400
14.646000,1.028699
14.647000,-0.921718
14.648000,2.418356
14.649000,-0.031160
14.650000,1.246330
14.651000,-1.155008
14.652000,-2.398163
14.653000,-1.408431
14.654000,-3.250333
14.655000,2.112089
14.656000,0.214533
14.657000,-0.924644
14.658000,0.452624
14.659000,0.189334
14.660000,0.620933
14.661000,1.209531
14.662000,-0.289921
14.663000,-0.879839
14.664000,0.827775
14.665000,0.802333
14.666000,0.100736
14.667000,2.177554
14.668000,-0.437822
14.669000,-0.899858
14.670000,0.418091
14.671000,-0.674938
14.672000,0.495517
14.673000,-0.833008
14.674000,-0.400242
14.675000,1.890840
14.676000,-0.405587
14.677000,-0.798852
14.678000,1.170679
14.679000,-1.051042
14.680000,-0.692943
14.681000,0.576561
14.682000,0.938411
14.683000,1.220476
14.684000,-0.747222
14.685000,0.596009
14.686000,-0.466108
14.687000,-0.605656
14.688000,1.203213
14.689000,-0.549554
14.690000,0.278205
14.691000,0.155579
14.692000,-1.070754
14.693000,0.966093
14.694000,0.560281
14.695000,-1.986291
14.696000,0.277421
14.697000,-0.772973
14.698000,1.097075
14.699000,-1.445400
14.700000,-0.356477
14.701000,0.362025
14.702000,0.054340
14.703000,0.762958
14.704000,-1.518422
14.705000,1.651914
14.706000,0.525145
14.707000,1.359718
14.708000,0.874240
14.709000,-0.011610
14.710000,-1.284198
14.711000,-0.563553
14.712000,1.589563
14.713000,1.385438
14.714000,-0.619600
14.715000,-2.818304
14.716000,-0.212690
14.717000,-0.287703
14.718000,-0.249773
14.719000,0.528539
14.720000,0.876213
14.721000,0.990300
14.722000,0.445709
14.723000,-1.800771
14.724000,-0.341200
14.725000,2.304090
14.726000,0.374217
14.727000,0.367820
14.728000,0.359486
14.729000,0.415380
14.730000,-2.383112
14.731000,-0.239524
14.732000,-0.037893
14.733000,1.281495
14.734000,0.047673
14.735000,-1.646511
14.736000,0.430089
14.737000,-0.803825
14.738000,-1.216786
14.739000,-0.834159
14.740000,0.542504
14.741000,1.258761
14.742000,0.482930
14.743000,0.632023
14.744000,0.473045
14.745000,0.101327
14.746000,0.696931
14.747000,-2.418775
14.748000,0.111088
14.749000,-1.044925
14.750000,1.162903
14.751000,-0.147155
14.752000,0.030948
14.753000,-1.505072
14.754000,1.016831
14.755000,0.627328
14.756000,0.556948
14.757000,-0.813023
14.758000,-0.773640
14.759000,0.223599
14.760000,-0.694498
14.761000,0.434893
14.762000,-2.160913
14.763000,-0.487545
14.764000,1.796753
14.765000,0.439486
14.766000,0.166794
14.767000,1.985227
14.768000,-2.335954
14.769000,-0.815311
14.770000,-0.401173
14.771000,0.858351
14.772000,0.875656
14.773000,-0.866007
14.774000,0.997954
14.775000,-0.403315
14.776000,1.211640
14.777000,-1.032643
14.778000,-0.123312
14.779000,-0.490167
14.780000,1.056030
14.781000,-0.522781
14.782000,-0.042449
14.783000,0.506811
14.784000,0.545258
14.785000,0.886953
14.786000,0.211125
14.787000,-0.418249
14.788000,-0.349699
14.789000,0.025672
14.790000,0.249592
14.791000,-0.147172
14.792000,0.019203
14.793000,-1.517254
14.794000,0.667355
14.795000,0.181112
14.796000,1.001870
14.797000,0.000161
14.798000,-1.738398
14.799000,-0.358446
14.800000,-0.199930
14.801000,0.742903
14.802000,-2.070274
14.803000,0.041180
14.804000,0.513675
14.805000,-0.661488
14.806000,0.074628
14.807000,-0.627037
14.808000,-0.729573
14.809000,-0.408420
14.810000,-0.710692
14.811000,0.683618
14.812000,-0.734952
14.813000,-0.902910
14.814000,1.767929
14.815000,0.960740
14.816000,-1.861513
14.817000,-0.764768
14.818000,0.242463
14.819000,0.323755
14.820000,-1.490493
14.821000,1.158565
14.822000,0.825224
14.823000,0.481902
14.824000,1.356728
14.825000,0.452290
14.826000,0.448581
14.827000,1.557679
14.828000,1.101220
14.829000,-0.841507
14.830000,0.633195
14.831000,-0.664268
14.832000,0.504155
14.833000,0.476614
14.834000,-1.383467
14.835000,-0.121846
14.836000,0.265257
14.837000,-0.436290
14.838000,0.314710
14.839000,0.805898
14.840000,-0.030593
14.841000,0.224599
14.842000,1.383424
14.843000,0.473197
14.844000,0.200824
14.845000,-0.958079
14.846000,0.671026
14.847000,0.330150
14.848000,1.283739
14.849000,0.046879
14.850000,-1.816267
14.851000,-1.700121
14.852000,0.735681
14.853000,-0.570194
14.854000,0.436768
14.855000,0.114233
14.856000,-0.166840
14.857000,-0.096361
14.858000,-0.865390
14.859000,-0.015778
14.860000,-0.584493
14.861000,-0.372257
14.862000,-0.323649
14.863000,-0.226693
14.864000,0.922173
14.865000,-0.129791
14.866000,1.023702
14.867000,1.537855
14.868000,0.854945
14.869000,0.534469
14.870000,0.326832
14.871000,0.865359
14.872000,0.089361
14.873000,0.984570
14.874000,0.614106
